Contig	X3	M5	M1	X5	C1	X4	M3	X6	H4	C3	M2	H6	H1	C4	H5	X2	H2	C2	M6	C6	H3	X1	C5	M4
M4_67862	0	0	0	0	0	0	16	0	0	0	0	0	3	0	0	0	1	0	0	0	0	8	0	172
M4_67872	0	40	75	0	16	0	15	0	0	2	2	3	0	0	4	0	0	0	100	0	0	0	0	1296
M4_67880	0	81	3	0	2	0	9	0	0	0	21	0	0	0	0	0	0	0	12	0	0	0	0	134
M4_67886	0	2	24	6	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	157
M4_67887	0	57	43	7	96	16	21	6	66	68	5	2	77	42	56	24	54	87	107	11	68	11	86	501
M4_67904	0	22	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	4	2	4	0	0	1	134
M4_67922	0	16	46	13	2	9	2	0	0	3	5	0	14	0	1	12	2	5	3	0	0	7	0	164
M4_67955	0	0	8	2	0	12	0	0	0	0	0	0	0	0	0	47	0	4	417	0	0	5	21	1229
M4_67961	0	0	52	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	53
M4_67963	0	48	223	0	0	0	40	0	0	0	32	0	0	0	0	0	0	0	122	0	0	68	0	235
M4_67969	0	230	197	1	62	0	140	1	16	22	86	2	47	0	3	15	26	16	68	41	10	15	2	1278
M4_67972	0	3	0	50	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55
M4_68005	0	162	399	6	8	2	99	0	12	68	203	10	188	17	36	5	53	120	665	7	55	18	10	5873
M4_68007	0	2	50	0	5	0	0	0	4	0	4	0	2	0	0	0	10	5	30	0	24	0	0	89
M4_68016	1	24990	32	166	56	99	102	80	0	112	1	0	14	17	0	176	39	63	1072	31	0	31	48	2996
M4_68018	26	1542	945	404	939	584	372	362	1284	557	930	48	1043	91	783	363	737	1450	1537	642	223	1700	42	9009
M4_68038	1	127	124	136	54	104	43	39	3	22	15	0	77	25	0	166	19	60	768	100	0	195	54	361
M4_68041	0	1	26	0	0	0	7	0	0	3	0	0	7	0	0	0	2	0	9	0	2	2	0	66
M4_68049	0	8	9	60	1	45	2	1	0	8	0	0	10	5	0	28	0	8	11	15	0	30	0	261
M4_68069	0	0	9	1	0	2	40	1	0	0	0	0	0	0	0	4	0	2	30	0	0	0	0	249
M4_68075	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334
M4_68091	0	4	59	13	68	24	229	0	0	10	1	0	42	0	0	6	31	2	69	2	26	9	0	535
M4_68092	0	1	0	3	2	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	73
M4_68096	0	15	6	0	1	0	15	0	0	0	2	0	0	0	0	0	0	0	59	0	0	0	0	213
M4_68098	0	49	60	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	146
M4_68135	0	1	0	2	2	0	0	0	0	0	1	0	2	0	0	0	4	1	0	0	0	0	0	56
M4_68138	0	32	149	0	2	13	1	0	4	44	4	0	14	0	0	0	3	1	137	6	0	471	0	6684
M4_68139	0	14	18	6	2	4	2	0	0	0	0	0	4	2	1	2	0	12	7	1	0	15	0	122
M4_68161	0	4	19	2	2	0	0	0	1	1	0	0	7	0	1	0	3	3	0	0	2	4	0	68
M4_68199	0	0	43	116	9	7	0	46	0	0	0	0	12	0	0	81	0	0	0	3	0	13	0	123
M4_68209	0	308	0	7	4	6	2	0	0	1	0	0	0	0	0	8	4	2	6	5	0	1	0	856
M4_6823	0	6	0	3	0	0	6	0	0	1	0	0	2	0	0	4	0	0	24	0	0	0	0	152
M4_6825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229
M4_68273	0	5	29	3	25	6	10	1	2	27	4	0	36	38	0	13	7	25	17	2	14	9	2	102
M4_68291	0	40	417	23	4	7	121	2	143	18	1	80	86	2	9	1	4	75	25	8	4	0	0	855
M4_68302	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	120	0	0	0	16	549
M4_68308	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	207
M4_68352	0	7	36	4	1	4	0	3	0	0	0	0	8	2	0	44	4	3	39	12	0	20	0	338
M4_68398	2	183	299	10	1	78	375	0	48	0	204	7	56	1	83	7	47	0	204	2	118	6	2	218
M4_68420	0	413	564	80	45	28	215	2	2	15	17	0	57	13	0	84	52	18	330	0	27	31	1	6348
M4_68433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	60
M4_68483	4	5	3	6	2	3	7	1	0	1	0	0	2	3	0	23	22	2	3	4	2	1	0	100
M4_68493	0	128	1	0	47	0	1	0	0	1	1	0	0	0	0	1	5	0	0	0	0	0	2	592
M4_68543	0	44	27	14	21	22	7	4	0	4	0	0	16	2	5	18	17	21	47	4	7	48	17	179
M4_68589	0	21	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	64
M4_68655	0	1123	48	149	544	67	2599	20	124	452	27	21	119	498	45	32	170	274	265	47	5	193	155	348
M4_68668	0	1	92	43	2	14	6	0	0	30	0	0	9	1	4	20	1	21	43	28	3	13	0	669
M4_68672	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	1	45
M4_68716	6	229	77	36	72	38	52	53	168	22	79	12	60	11	295	24	75	91	85	38	41	76	19	89
M4_68719	0	0	5	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120
M4_68736	0	2	50	49	2	23	13	0	0	18	0	0	20	4	0	7	3	20	8	5	0	5	0	158
M4_68760	0	9	13	0	0	0	32	0	12	1	16	3	0	10	0	5	7	5	2	0	0	5	0	138
M4_68766	0	4	64	0	0	5	45	0	0	2	0	0	4	2	0	0	1	0	36	0	0	0	0	9667
M4_68767	0	0	0	0	0	25	0	0	63	0	0	0	3	0	0	0	7	0	6	0	0	0	0	442
M4_68769	0	8	10	4	9	9	50	9	0	25	2	0	18	5	0	4	6	0	5	14	0	46	1	176
M4_68774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	60
M4_68788	2	889	213	207	348	262	31	10	53	1191	81	0	57	9	92	449	26	34	322	9	4	166	0	8928
M4_68817	0	12	29	48	0	10	31	6	0	0	25	0	0	0	0	4	0	0	29	0	0	12	0	66
M4_68837	0	0	5	1	0	0	0	0	0	0	0	0	6	0	0	1	1	3	3	0	0	2	0	623
M4_68930	0	14	8	0	0	8	2	0	0	0	9	0	0	0	0	0	0	0	4	0	0	4	0	155
M4_68933	2	41	52	17	0	6	2	0	0	7	10	0	7	0	0	24	4	13	172	19	0	42	6	11628
M4_68943	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4465
M4_68944	0	2	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	159
M4_68947	0	56	43	12	0	86	97	22	4	1	28	0	0	24	0	40	6	4	22	4	0	72	0	100
M4_68988	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96
M4_68997	0	113	57	0	13	0	78	0	0	6	36	2	30	0	0	0	26	3	36	22	4	8	0	638
M4_69001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
M4_69028	0	14	11	0	0	38	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	38	0	124
M4_6905	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	99
M4_69057	0	6	4	10	0	10	3	0	0	8	15	0	2	0	2	16	2	9	7	9	0	1	0	498
M4_69060	10	38	26	48	18	361	8	6	249	180	0	323	132	39	238	329	75	33	6	2	149	142	4	170
M4_69073	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76
M4_69074	0	18	65	71	3	2	16	0	8	4	14	21	6	0	0	15	2	13	91	0	0	23	0	164
M4_69093	0	15	11	0	6	0	3	0	0	5	1	0	10	3	0	2	3	12	8	8	1	0	3	558
M4_69102	0	32	34	0	4	0	64	0	0	0	3	0	0	0	0	0	0	0	36	0	0	0	0	482
M4_69103	0	29	71	7	0	9	7	5	2	9	8	0	33	6	2	4	11	10	33	0	10	7	7	303
M4_69156	0	27	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	0	0	0	0	270
M4_69219	0	36	141	0	0	6	1	0	0	0	1	0	2	0	0	99	4	4	40	0	0	9	0	3274
M4_69227	0	102	4	19	79	32	11	4	0	0	0	0	45	0	0	29	16	149	16	2	22	180	0	970
M4_6923	0	0	0	7	0	0	0	0	0	28	0	0	0	0	0	0	0	7	2	0	0	0	2	798
M4_69251	0	20	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	43
M4_69257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109
M4_69262	0	16	8	0	3	2	0	0	0	1	0	0	0	410	0	12	0	10	14	0	0	1	0	658
M4_69267	6	61	70	226	55	224	12	3	2	0	67	0	0	1	0	379	0	16	32	2	0	293	0	381
M4_69288	0	2	2	3	0	0	1	0	4	2	0	0	2	0	0	3	0	29	0	0	12	6	0	175
M4_69292	0	19	12	9	5	4	8	7	0	0	5	0	13	2	2	16	0	13	12	0	0	21	8	120
M4_69297	0	145	56	93	4	54	22	4	13	0	2	41	0	0	0	0	0	0	65	3	0	10	1	424
M4_69298	0	9	22	0	0	2	4	0	0	0	8	0	0	0	0	0	0	1	30	2	0	0	0	113
M4_6930	0	5	5	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	1	0	215
M4_69308	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	68
M4_69312	0	22	0	0	0	0	7	0	0	0	4	3	0	0	0	0	0	2	0	0	2	1	0	78
M4_69327	0	87	41	5	0	4	6	0	0	29	0	0	2	0	0	4	0	7	32	0	0	0	2	897
M4_69335	0	21	10	0	0	6	0	0	0	2	0	0	14	6	0	0	0	8	10	0	0	0	0	161
M4_69344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90
M4_6937	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	8	0	2	0	24	0	0	0	69
M4_69375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	89
M4_69404	17	2484	453	353	63	180	1050	110	0	372	15	0	74	30	0	602	8	66	4220	72	2	286	28	716
M4_69412	0	2	31	3	0	4	7	0	1	0	6	0	1	0	0	5	0	2	3	0	0	4	0	232
M4_69419	6	303	820	302	0	522	505	53	253	0	420	41	2	0	26	426	6	0	419	2	4	140	21	641
M4_69468	0	20	0	1	9	9	17	0	0	22	3	2	14	0	0	4	3	4	48	0	0	1	0	207
M4_69508	0	16	0	37	4	0	0	3	0	0	0	2	0	0	0	0	0	2	2	0	0	2	0	265
M4_6951	4	50	18	7	3	7	53	6	0	47	0	0	2	0	0	23	37	4	24	2	11	4	15	92
M4_69514	0	8	0	0	0	19	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	2	84
M4_69529	0	39	244	15	29	64	63	5	1	47	106	0	260	5	0	72	109	6	57	15	46	15	40	94
M4_69531	0	73	106	22	0	42	6	0	0	36	0	0	1	0	0	99	2	1	19	0	0	58	0	356
M4_69542	0	6	16	2	8	6	8	2	0	0	4	0	0	14	2	0	4	1	12	0	7	17	0	120
M4_69560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	204
M4_69574	2	59	50	32	75	164	262	12	0	27	1	0	12	34	0	19	19	31	79	34	2	11	3	1154
M4_6958	0	26	51	13	0	0	8	2	0	2	2	0	0	0	0	2	0	0	16	0	0	4	0	100
M4_69605	12	435	73	202	406	167	145	18	0	15	0	0	249	11	0	167	56	784	68	21	163	1085	1	4101
M4_69607	0	64	15	44	10	5	5	0	0	2	6	0	1	4	0	13	0	0	54	2	0	13	0	484
M4_69634	0	35	4	0	0	0	29	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	102
M4_69646	0	9	113	0	0	0	23	0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	161
M4_69690	0	14	25	8	6	22	12	10	1	3	3	0	4	2	0	26	14	0	26	0	0	12	16	122
M4_69693	0	5	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	2	0	0	119
M4_69718	2	4	13	7	1	0	1	0	0	5	0	0	3	1	0	0	1	4	80	45	1	32	0	171
M4_69727	0	66	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374
M4_69738	0	153	21	147	10	78	34	0	1	18	31	0	5	0	0	124	0	12	88	38	2	23	0	1200
M4_69743	0	3	101	0	0	0	25	0	0	1	0	0	0	0	1	0	0	0	1	0	3	0	0	125
M4_69758	0	315	88	5	6	43	32	0	0	0	14	0	3	0	0	0	1	0	200	0	0	9	0	1473
M4_69759	0	123	274	5	0	12	109	0	0	0	118	0	19	0	0	4	12	0	104	0	34	1	0	293
M4_69773	0	2	9	2	0	4	4	0	0	1	4	0	0	0	0	3	1	2	0	0	0	1	0	498
M4_69783	0	24	42	23	30	6	106	2	0	29	16	0	81	8	4	63	112	18	35	2	6	117	6	350
M4_69786	0	38	7	0	1	0	6	0	0	0	9	0	0	0	1	0	0	0	16	1	0	0	0	162
M4_69802	0	10	4	3	9	6	5	3	19	12	10	4	8	0	12	11	10	23	10	1	1	18	1	136
M4_69803	0	26	48	14	0	4	2	11	0	0	0	0	18	0	0	67	0	0	163	17	0	52	0	596
M4_69818	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130
M4_69850	0	107	48	100	11	8	654	2	0	82	0	2	208	0	2	0	120	23	314	281	0	78	0	5359
M4_69875	0	0	0	0	1	0	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	21	0	150
M4_69913	0	285	307	0	0	2	249	9	2	1	798	0	0	1	0	0	0	0	117	0	0	149	2	3064
M4_69918	0	18	7	4	0	1	1	1	0	0	12	0	0	0	0	4	0	2	255	0	0	5	1	647
M4_6993	0	176	65	38	0	61	22	0	5	0	16	30	20	0	31	8	0	0	137	0	0	14	0	865
M4_69937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72
M4_69941	0	24	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	87
M4_69953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	33	0	1729
M4_69970	0	23	0	10	6	2	0	0	0	10	0	0	12	0	0	0	2	30	0	0	0	29	2	3784
M4_69974	0	18	17	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	201
M4_69982	0	1	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	4	0	0	0	0	0	68
M4_69986	0	2	6	11	0	3	0	14	0	0	0	0	10	50	0	0	0	5	0	7	0	7	0	1149
M4_69997	0	149	0	3	9	0	0	0	0	2	0	0	0	0	0	8	0	2	22	0	19	4	2	8702
M4_70009	0	1	10	17	4	42	28	0	0	31	0	0	3	0	0	196	2	9	11	1	2	342	4	14501
M4_70015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659
M4_70023	0	84	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	71	0	0	82	0	293
M4_70026	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	44
M4_7023	0	4	8	0	0	4	14	0	0	0	0	0	5	0	0	0	0	0	10	0	0	0	1	6683
M4_7041	0	30	37	3	12	15	22	8	2	7	15	0	7	2	2	27	4	16	32	35	3	51	0	83
M4_7043	6	10	75	94	23	191	36	50	10	30	26	0	70	55	0	52	106	95	51	43	28	366	2	1006
M4_7105	0	4	33	7	0	4	4	0	0	1	1	0	2	0	0	10	0	0	29	0	0	0	0	100
M4_7150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921
M4_7151	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	25
M4_7165	0	1	28	8	0	0	0	0	0	0	0	0	1	0	0	12	1	0	5	0	0	46	1	1070
M4_718	0	6103	10	14	1	18	5	8	2	22	1	0	697	35	0	8	20	13	20	40	0	89	10	6203
M4_7194	0	71	91	2	0	4	19	0	0	6	27	0	6	0	0	22	1	1	61	0	0	0	0	651
M4_720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
M4_7201	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188
M4_7207	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	62	0	0	0	0	0	0	0	152
M4_7216	0	11	45	31	39	66	33	5	90	712	29	76	106	503	71	12	81	35	55	95	144	36	240	164
M4_7257	1	1258	766	335	2926	576	484	6	3143	4585	142	207	2176	1012	2134	305	1869	2371	3431	879	2516	320	3025	2264
M4_7260	0	21	46	1	0	6	47	1	0	0	108	0	5	0	0	4	0	0	38	0	0	1	0	550
M4_7261	0	32	2	8	0	0	2	0	0	0	0	0	0	0	0	48	0	4	6	0	0	1	0	81
M4_7276	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136
M4_7279	0	0	2	6	10	0	2	0	0	8	3	0	2	0	0	0	2	76	0	4	0	6	4	141
M4_7282	0	25	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	181
M4_7319	0	117	152	13	0	19	43	0	0	9	32	1	6	0	0	33	6	2	94	0	6	3	0	1463
M4_7332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
M4_7338	0	4	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	14	0	0	0	0	126
M4_7349	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
M4_7353	0	10	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	6	0	43
M4_7370	0	135	6	0	0	0	8	0	10	0	14	2	0	0	4	7	2	0	38	0	31	2	5	567
M4_7388	0	8	0	3	2	0	4	0	0	35	0	0	18	0	0	15	0	13	0	3	2	12	0	29048
M4_74	0	0	0	2	0	2	0	2	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	119
M4_7430	0	0	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	12	0	0	2	0	0	131
M4_7450	0	22	74	0	0	0	139	0	0	0	17	0	0	0	0	1	0	0	6	0	0	0	0	347
M4_7452	0	9	17	2	0	0	4	0	0	5	6	0	1	0	1	4	3	0	11	0	0	0	4	271
M4_7458	0	4	6	10	0	12	8	0	0	1	0	0	0	0	0	1	0	0	2	2	0	0	0	76
M4_7460	0	41	44	22	25	38	23	0	2	64	12	8	39	46	14	38	19	84	204	17	8	51	3	2140
M4_750	0	0	5	0	0	0	3	0	0	0	0	0	4	0	0	4	0	0	3	0	0	2	0	188
M4_7502	0	26	693	28	114	295	7	2	60	71	3	0	216	29	4	99	35	29	112	186	7	35	4	3934
M4_7522	0	4	36	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	36	0	0	0	0	7499
M4_7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	2294
M4_7538	0	4	4	3	0	1	0	0	0	0	0	0	2	0	0	7	0	0	13	0	2	0	0	88
M4_7546	0	30	29	1	2	3	16	0	0	4	1	0	8	1	0	0	2	7	7	2	0	0	1	294
M4_7553	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	66
M4_7556	0	2	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	75
M4_7579	0	5	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	675
M4_759	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	3	0	227
M4_7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	198
M4_7668	0	1	13	10	2	19	0	2	0	8	0	0	0	0	0	12	0	2	7	2	2	9	0	114
M4_7724	0	76	479	6	3	19	25	0	9	6	67	0	42	0	5	14	92	0	83	0	23	1	0	764
M4_7752	0	2	11	10	23	5	44	3	0	30	4	0	14	14	0	0	1	14	7	30	0	92	0	445
M4_7779	0	76	10	0	0	0	149	0	0	0	0	0	4	0	0	0	1	3	0	0	0	0	0	299
M4_7782	0	598	76	40	5	3	39	0	24	280	39	2	41	0	9	83	23	23	162	14	0	91	0	1425
M4_7811	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	73
M4_783	0	0	2	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	76
M4_7869	0	7	0	7	2	0	6	0	2	6	0	0	0	0	0	0	0	2	9	0	1	0	0	765
M4_7891	3	11	171	70	43	116	25	7	18	68	58	14	162	5	4	93	164	15	20	14	108	30	29	370
M4_7902	0	2	0	0	0	0	0	0	0	12	4	0	16	0	0	0	1	1	0	0	0	0	2	118
M4_7921	0	2	0	0	3	1	0	0	0	19	0	0	16	0	0	1	0	0	33	1	0	4	0	180
M4_7929	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50
M4_7938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	355
M4_7944	0	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	6	0	115
M4_7958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436
M4_7969	0	30	15	15	1	2	20	0	0	9	12	0	7	0	0	14	0	2	48	0	0	0	0	2083
M4_797	0	5	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142
M4_7990	0	16	34	0	0	3	3	1	0	0	8	0	0	0	1	7	0	4	2	0	0	1	0	144
M4_7999	0	9	65	0	0	0	1	0	0	8	0	0	0	0	0	0	0	10	0	1	0	12	0	102
M4_80	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	150
M4_805	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	62
M4_8052	0	29	47	3	3	18	2	3	0	0	4	0	20	1	0	10	5	2	38	14	0	8	0	908
M4_8057	5	9950	24	101	42	304	87	56	0	93	3	0	17	28	0	242	28	39	670	51	0	33	105	11049
M4_8089	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	52
M4_8113	0	2	37	13	0	11	7	0	0	5	3	0	0	0	0	0	0	0	92	0	0	0	0	1121
M4_8149	0	7	25	0	5	0	0	0	0	16	2	0	7	0	4	11	5	8	35	2	4	4	4	329
M4_8198	0	8	2	0	0	0	70	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	1140
M4_82	0	31	25	7	0	28	10	0	0	0	2	0	0	0	0	1	0	0	32	0	0	11	0	301
M4_8213	2	189	12	43	25	149	51	26	0	59	3	0	18	0	0	127	26	22	165	31	0	21	68	15222
M4_8217	0	9	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	1	2	109
M4_8227	0	16	23	3	0	4	10	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	160
M4_823	1	182	67	41	8	34	14	21	0	5	4	0	8	3	0	72	4	7	761	19	0	59	7	607
M4_825	0	13	28	0	0	19	15	0	0	1	0	1	1	0	0	0	0	227	9	0	0	0	0	163
M4_8291	0	33	36	38	10	13	5	11	0	0	0	0	18	0	0	151	4	2	248	6	0	69	0	813
M4_8367	0	5	13	2	0	2	2	0	0	0	0	0	0	0	0	3	0	2	15	0	0	5	0	76
M4_8373	0	67	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	204
M4_8378	0	2	3	3	0	4	1	0	0	3	0	0	3	0	0	1	0	0	1	3	0	1	0	292
M4_8389	0	11	95	52	0	55	14	1	0	0	4	0	0	0	0	0	0	0	26	0	0	13	0	133
M4_8402	0	9	4	13	7	5	0	2	0	1	0	0	6	0	0	3	0	1	0	2	4	3	0	108
M4_8412	0	7	0	4	8	0	0	0	0	4	0	0	0	2	0	2	0	0	2	0	0	2	0	172
M4_8416	0	5	12	10	0	7	60	0	0	7	0	0	49	0	0	9	14	12	20	3	3	5	0	1434
M4_8419	0	6	4	7	23	9	7	0	3	2	8	0	0	1	0	14	0	2	13	0	1	13	0	136
M4_8438	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0	0	0	0	5	0	73
M4_8443	0	19	38	0	5	0	34	0	0	1	8	0	7	0	1	0	8	16	11	4	0	0	0	537
M4_845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85
M4_8472	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	50
M4_8516	0	10	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	292
M4_8536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113
M4_8552	0	20	4	6	0	3	157	0	0	6	8	0	6	0	3	2	0	0	5	0	0	5	0	936
M4_8566	0	1310	406	325	536	37	49	112	4	150	113	1	38	180	12	114	35	104	141	118	17	187	233	326
M4_8568	0	9	26	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5268
M4_8597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	549
M4_8632	0	81	58	154	5	30	13	8	0	51	6	0	21	0	2	76	3	27	65	12	0	90	0	644
M4_8663	0	93	29	25	0	4	2	0	0	20	8	0	0	0	0	4	2	0	11	0	0	13	1	340
M4_8668	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	351
M4_8689	0	59	44	39	0	4	20	0	0	27	19	0	0	0	2	62	0	0	103	0	0	47	0	368
M4_8693	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	116
M4_8697	0	0	25	3	0	3	0	0	2	1	0	0	12	2	0	5	2	0	0	0	0	61	0	813
M4_8714	0	39	17	29	0	2	9	0	0	7	17	0	2	0	0	3	0	2	21	0	0	5	0	527
M4_8717	0	28	162	38	156	148	101	22	43	473	42	5	144	375	8	25	68	87	95	231	92	224	42	311
M4_8719	0	2	29	1	36	31	51	0	0	57	8	0	13	27	0	0	4	1	10	55	0	375	0	352
M4_8721	0	0	8	2	2	0	0	0	12	6	0	0	0	0	4	6	0	10	0	0	10	12	0	221
M4_8728	0	49	55	11	8	7	20	0	5	7	1	2	32	3	14	7	6	9	23	7	4	23	4	856
M4_8729	0	10	4	2	1	0	82	0	0	28	0	0	18	0	0	0	35	7	56	94	0	7	0	696
M4_874	0	70	121	4	0	1	18	0	0	0	24	0	0	0	0	0	0	0	62	0	0	0	0	239
M4_8781	0	0	2	4	31	10	19	2	0	8	0	0	13	0	0	2	6	4	4	9	0	1	0	127
M4_88	0	0	0	0	0	6	2	0	0	14	0	0	0	0	0	8	0	0	0	0	0	0	0	121
M4_882	0	10	8	3	0	7	0	0	0	0	3	0	0	1	0	1	2	1	142	2	0	5	0	381
M4_8841	0	33	12	5	0	13	3	0	0	0	0	0	3	0	0	45	0	0	31	0	0	14	0	641
